customerId,productId,productName,productCategory,purchaseAmount,purchaseDate
424,2,Wireless Earbuds Pro,Electronics,149.99,12-31-2024
424,5,Bluetooth Speaker,Electronics,79.99,12-28-2024
424,58,Music Streaming Sub,Digital Products,9.99,12-25-2024
424,14,Casual T-Shirt,Clothing,19.99,12-20-2024
424,57,Photo Editing App,Digital Products,29.99,12-15-2024
424,38,Digital Magazine Sub,Books & Media,49.99,12-10-2024
424,28,Fitness Tracker,Sports & Outdoors,79.99,12-05-2024
424,35,Skincare Bundle,Beauty & Personal Care,79.99,12-01-2024
424,60,Cloud Storage Plan,Digital Products,19.99,11-28-2024
424,59,Video Streaming Sub,Digital Products,14.99,11-25-2024
425,57,Photo Editing App,Digital Products,29.99,12-31-2024
425,2,Wireless Earbuds Pro,Electronics,149.99,12-28-2024
425,60,Cloud Storage Plan,Digital Products,19.99,12-25-2024
425,1,4K Smart TV 55-inch,Electronics,699.99,12-20-2024
425,58,Music Streaming Sub,Digital Products,9.99,12-15-2024
425,49,Wireless Mouse,Office Supplies,39.99,12-10-2024
425,50,Laptop Stand,Office Supplies,59.99,12-08-2024
425,14,Casual T-Shirt,Clothing,19.99,12-05-2024
425,5,Bluetooth Speaker,Electronics,79.99,12-01-2024
425,59,Video Streaming Sub,Digital Products,14.99,11-30-2024
426,13,Athletic Shoes,Clothing,89.99,12-31-2024
426,28,Fitness Tracker,Sports & Outdoors,79.99,12-28-2024
426,26,Yoga Mat Pro,Sports & Outdoors,39.99,12-25-2024
426,2,Wireless Earbuds Pro,Electronics,149.99,12-20-2024
426,14,Casual T-Shirt,Clothing,19.99,12-15-2024
426,58,Music Streaming Sub,Digital Products,9.99,12-10-2024
426,35,Skincare Bundle,Beauty & Personal Care,79.99,12-05-2024
426,17,Protein Bar Pack,Food & Beverages,24.99,12-01-2024
426,18,Sparkling Water Pack,Food & Beverages,12.99,11-28-2024
426,5,Bluetooth Speaker,Electronics,79.99,11-25-2024
427,57,Photo Editing App,Digital Products,29.99,12-31-2024
427,2,Wireless Earbuds Pro,Electronics,149.99,12-28-2024
427,38,Digital Magazine Sub,Books & Media,49.99,12-25-2024
427,58,Music Streaming Sub,Digital Products,9.99,12-20-2024
427,49,Wireless Mouse,Office Supplies,39.99,12-15-2024
427,50,Laptop Stand,Office Supplies,59.99,12-12-2024
427,60,Cloud Storage Plan,Digital Products,19.99,12-10-2024
427,14,Casual T-Shirt,Clothing,19.99,12-08-2024
427,5,Bluetooth Speaker,Electronics,79.99,12-05-2024
427,46,Ergonomic Chair,Office Supplies,299.99,12-01-2024
428,57,Photo Editing App,Digital Products,29.99,12-31-2024
428,48,Stationery Set,Office Supplies,24.99,12-28-2024
428,14,Casual T-Shirt,Clothing,19.99,12-25-2024
428,60,Cloud Storage Plan,Digital Products,19.99,12-20-2024
428,37,Cookbook Collection,Books & Media,39.99,12-15-2024
428,11,Classic Denim Jeans,Clothing,49.99,12-10-2024
428,16,Organic Coffee Beans,Food & Beverages,14.99,12-05-2024
428,58,Music Streaming Sub,Digital Products,9.99,12-01-2024
428,35,Skincare Bundle,Beauty & Personal Care,79.99,11-28-2024
428,2,Wireless Earbuds Pro,Electronics,149.99,11-25-2024
429,2,Wireless Earbuds Pro,Electronics,149.99,12-31-2024
429,5,Bluetooth Speaker,Electronics,79.99,12-28-2024
429,47,Desk Lamp,Office Supplies,49.99,12-26-2024
429,58,Music Streaming Sub,Digital Products,9.99,12-20-2024
429,50,Laptop Stand,Office Supplies,59.99,12-15-2024
429,14,Casual T-Shirt,Clothing,19.99,12-10-2024
429,57,Photo Editing App,Digital Products,29.99,12-05-2024
429,60,Cloud Storage Plan,Digital Products,19.99,12-01-2024
429,46,Ergonomic Chair,Office Supplies,299.99,11-28-2024
429,18,Sparkling Water Pack,Food & Beverages,12.99,11-25-2024
430,2,Wireless Earbuds Pro,Electronics,149.99,12-31-2024
430,5,Bluetooth Speaker,Electronics,79.99,12-28-2024
430,58,Music Streaming Sub,Digital Products,9.99,12-25-2024
430,14,Casual T-Shirt,Clothing,19.99,12-20-2024
430,38,Digital Magazine Sub,Books & Media,49.99,12-15-2024
430,32,Hair Dryer Pro,Beauty & Personal Care,89.99,12-10-2024
430,34,Makeup Set,Beauty & Personal Care,99.99,12-05-2024
430,58,Music Streaming Sub,Digital Products,9.99,11-25-2024
430,13,Athletic Shoes,Clothing,89.99,11-20-2024
430,35,Skincare Bundle,Beauty & Personal Care,79.99,11-15-2024
431,14,Casual T-Shirt,Clothing,19.99,12-31-2024
431,11,Classic Denim Jeans,Clothing,49.99,12-30-2024
431,13,Athletic Shoes,Clothing,89.99,12-28-2024
431,2,Wireless Earbuds Pro,Electronics,149.99,12-25-2024
431,15,Dress Shirt,Clothing,59.99,12-20-2024
431,5,Bluetooth Speaker,Electronics,79.99,12-15-2024
431,28,Fitness Tracker,Sports & Outdoors,79.99,12-10-2024
431,34,Makeup Set,Beauty & Personal Care,99.99,12-05-2024
431,58,Music Streaming Sub,Digital Products,9.99,12-01-2024
431,59,Video Streaming Sub,Digital Products,14.99,11-30-2024
432,13,Athletic Shoes,Clothing,89.99,12-31-2024
432,2,Wireless Earbuds Pro,Electronics,149.99,12-28-2024
432,14,Casual T-Shirt,Clothing,19.99,12-25-2024
432,58,Music Streaming Sub,Digital Products,9.99,12-20-2024
432,28,Fitness Tracker,Sports & Outdoors,79.99,12-15-2024
432,17,Protein Bar Pack,Food & Beverages,24.99,12-10-2024
432,26,Yoga Mat Pro,Sports & Outdoors,39.99,12-05-2024
432,18,Sparkling Water Pack,Food & Beverages,12.99,12-01-2024
432,5,Bluetooth Speaker,Electronics,79.99,11-28-2024
432,35,Skincare Bundle,Beauty & Personal Care,79.99,11-25-2024
433,2,Wireless Earbuds Pro,Electronics,149.99,12-31-2024
433,5,Bluetooth Speaker,Electronics,79.99,12-28-2024
433,57,Photo Editing App,Digital Products,29.99,12-25-2024
433,59,Video Streaming Sub,Digital Products,14.99,12-20-2024
433,58,Music Streaming Sub,Digital Products,9.99,12-15-2024
433,14,Casual T-Shirt,Clothing,19.99,12-10-2024
433,60,Cloud Storage Plan,Digital Products,19.99,12-05-2024
433,39,Language Learning Set,Books & Media,129.99,12-01-2024
433,49,Wireless Mouse,Office Supplies,39.99,11-28-2024
433,50,Laptop Stand,Office Supplies,59.99,11-25-2024
434,26,Yoga Mat Pro,Sports & Outdoors,39.99,12-31-2024
434,58,Music Streaming Sub,Digital Products,9.99,12-30-2024
434,5,Bluetooth Speaker,Electronics,79.99,12-28-2024
434,2,Wireless Earbuds Pro,Electronics,149.99,12-25-2024
434,28,Fitness Tracker,Sports & Outdoors,79.99,12-20-2024
434,14,Casual T-Shirt,Clothing,19.99,12-15-2024
434,13,Athletic Shoes,Clothing,89.99,12-10-2024
434,17,Protein Bar Pack,Food & Beverages,24.99,12-05-2024
434,18,Sparkling Water Pack,Food & Beverages,12.99,12-01-2024
434,35,Skincare Bundle,Beauty & Personal Care,79.99,11-28-2024
435,57,Photo Editing App,Digital Products,29.99,12-31-2024
435,60,Cloud Storage Plan,Digital Products,19.99,12-30-2024
435,2,Wireless Earbuds Pro,Electronics,149.99,12-28-2024
435,13,Athletic Shoes,Clothing,89.99,12-25-2024
435,14,Casual T-Shirt,Clothing,19.99,12-20-2024
435,38,Digital Magazine Sub,Books & Media,49.99,12-15-2024
435,5,Bluetooth Speaker,Electronics,79.99,12-10-2024
435,49,Wireless Mouse,Office Supplies,39.99,12-05-2024
435,50,Laptop Stand,Office Supplies,59.99,12-01-2024
435,17,Protein Bar Pack,Food & Beverages,24.99,11-28-2024
436,2,Wireless Earbuds Pro,Electronics,149.99,12-31-2024
436,5,Bluetooth Speaker,Electronics,79.99,12-28-2024
436,58,Music Streaming Sub,Digital Products,9.99,12-25-2024
436,14,Casual T-Shirt,Clothing,19.99,12-20-2024
436,13,Athletic Shoes,Clothing,89.99,12-18-2024
436,28,Fitness Tracker,Sports & Outdoors,79.99,12-15-2024
436,35,Skincare Bundle,Beauty & Personal Care,79.99,12-10-2024
436,17,Protein Bar Pack,Food & Beverages,24.99,12-08-2024
436,60,Cloud Storage Plan,Digital Products,19.99,12-05-2024
436,18,Sparkling Water Pack,Food & Beverages,12.99,12-01-2024
437,14,Casual T-Shirt,Clothing,19.99,12-31-2024
437,57,Photo Editing App,Digital Products,29.99,12-29-2024
437,13,Athletic Shoes,Clothing,89.99,12-27-2024
437,2,Wireless Earbuds Pro,Electronics,149.99,12-25-2024
437,11,Classic Denim Jeans,Clothing,49.99,12-22-2024
437,58,Music Streaming Sub,Digital Products,9.99,12-20-2024
437,60,Cloud Storage Plan,Digital Products,19.99,12-18-2024
437,14,Casual T-Shirt,Clothing,19.99,12-15-2024
437,5,Bluetooth Speaker,Electronics,79.99,12-12-2024
437,34,Makeup Set,Beauty & Personal Care,99.99,12-10-2024
437,49,Wireless Mouse,Office Supplies,39.99,12-08-2024
437,14,Casual T-Shirt,Clothing,19.99,12-05-2024
437,28,Fitness Tracker,Sports & Outdoors,79.99,12-03-2024
437,59,Video Streaming Sub,Digital Products,14.99,12-01-2024
437,35,Skincare Bundle,Beauty & Personal Care,79.99,11-29-2024
438,5,Bluetooth Speaker,Electronics,79.99,12-31-2024
438,2,Wireless Earbuds Pro,Electronics,149.99,12-28-2024
438,58,Music Streaming Sub,Digital Products,9.99,12-25-2024
438,14,Casual T-Shirt,Clothing,19.99,12-20-2024
438,13,Athletic Shoes,Clothing,89.99,12-15-2024
438,39,Language Learning Set,Books & Media,129.99,12-10-2024
438,48,Stationery Set,Office Supplies,24.99,12-05-2024
438,17,Protein Bar Pack,Food & Beverages,24.99,12-01-2024
438,58,Music Streaming Sub,Digital Products,9.99,11-25-2024
438,26,Yoga Mat Pro,Sports & Outdoors,39.99,11-20-2024
439,2,Wireless Earbuds Pro,Electronics,149.99,12-31-2024
439,58,Music Streaming Sub,Digital Products,9.99,12-30-2024
439,5,Bluetooth Speaker,Electronics,79.99,12-28-2024
439,57,Photo Editing App,Digital Products,29.99,12-25-2024
439,60,Cloud Storage Plan,Digital Products,19.99,12-20-2024
439,1,4K Smart TV 55-inch,Electronics,699.99,12-15-2024
439,58,Music Streaming Sub,Digital Products,9.99,11-30-2024
439,14,Casual T-Shirt,Clothing,19.99,11-28-2024
439,49,Wireless Mouse,Office Supplies,39.99,11-25-2024
439,50,Laptop Stand,Office Supplies,59.99,11-25-2024
440,2,Wireless Earbuds Pro,Electronics,149.99,12-31-2024
440,58,Music Streaming Sub,Digital Products,9.99,12-30-2024
440,5,Bluetooth Speaker,Electronics,79.99,12-28-2024
440,38,Digital Magazine Sub,Books & Media,49.99,12-25-2024
440,49,Wireless Mouse,Office Supplies,39.99,12-20-2024
440,50,Laptop Stand,Office Supplies,59.99,12-18-2024
440,14,Casual T-Shirt,Clothing,19.99,12-15-2024
440,60,Cloud Storage Plan,Digital Products,19.99,12-10-2024
440,57,Photo Editing App,Digital Products,29.99,12-05-2024
440,35,Skincare Bundle,Beauty & Personal Care,79.99,12-01-2024
441,57,Photo Editing App,Digital Products,29.99,12-31-2024
441,48,Stationery Set,Office Supplies,24.99,12-28-2024
441,14,Casual T-Shirt,Clothing,19.99,12-25-2024
441,60,Cloud Storage Plan,Digital Products,19.99,12-20-2024
441,49,Wireless Mouse,Office Supplies,39.99,12-15-2024
441,38,Digital Magazine Sub,Books & Media,49.99,12-10-2024
441,50,Laptop Stand,Office Supplies,59.99,12-05-2024
441,17,Protein Bar Pack,Food & Beverages,24.99,12-01-2024
441,11,Classic Denim Jeans,Clothing,49.99,11-28-2024
441,2,Wireless Earbuds Pro,Electronics,149.99,11-25-2024
442,2,Wireless Earbuds Pro,Electronics,149.99,12-31-2024
442,5,Bluetooth Speaker,Electronics,79.99,12-28-2024
442,58,Music Streaming Sub,Digital Products,9.99,12-25-2024
442,14,Casual T-Shirt,Clothing,19.99,12-20-2024
442,57,Photo Editing App,Digital Products,29.99,12-15-2024
442,60,Cloud Storage Plan,Digital Products,19.99,12-10-2024
442,13,Athletic Shoes,Clothing,89.99,12-05-2024
442,35,Skincare Bundle,Beauty & Personal Care,79.99,12-01-2024
442,5,Bluetooth Speaker,Electronics,79.99,11-28-2024
442,58,Music Streaming Sub,Digital Products,9.99,11-25-2024
442,18,Sparkling Water Pack,Food & Beverages,12.99,11-20-2024
442,32,Hair Dryer Pro,Beauty & Personal Care,89.99,11-15-2024
443,13,Athletic Shoes,Clothing,89.99,12-31-2024
443,57,Photo Editing App,Digital Products,29.99,12-30-2024
443,58,Music Streaming Sub,Digital Products,9.99,12-28-2024
443,13,Athletic Shoes,Clothing,89.99,12-20-2024
443,14,Casual T-Shirt,Clothing,19.99,12-15-2024
443,2,Wireless Earbuds Pro,Electronics,149.99,12-10-2024
443,13,Athletic Shoes,Clothing,89.99,12-05-2024
443,5,Bluetooth Speaker,Electronics,79.99,12-01-2024
443,49,Wireless Mouse,Office Supplies,39.99,11-28-2024
443,13,Athletic Shoes,Clothing,89.99,11-20-2024
444,58,Music Streaming Sub,Digital Products,9.99,12-31-2024
444,2,Wireless Earbuds Pro,Electronics,149.99,12-30-2024
444,5,Bluetooth Speaker,Electronics,79.99,12-28-2024
444,13,Athletic Shoes,Clothing,89.99,12-25-2024
444,28,Fitness Tracker,Sports & Outdoors,79.99,12-20-2024
444,26,Yoga Mat Pro,Sports & Outdoors,39.99,12-15-2024
444,17,Protein Bar Pack,Food & Beverages,24.99,12-10-2024
444,18,Sparkling Water Pack,Food & Beverages,12.99,12-08-2024
444,14,Casual T-Shirt,Clothing,19.99,12-05-2024
444,30,Dumbbells Set,Sports & Outdoors,149.99,12-01-2024
445,57,Photo Editing App,Digital Products,29.99,12-31-2024
445,48,Stationery Set,Office Supplies,24.99,12-28-2024
445,14,Casual T-Shirt,Clothing,19.99,12-25-2024
445,58,Music Streaming Sub,Digital Products,9.99,12-20-2024
445,13,Athletic Shoes,Clothing,89.99,12-15-2024
445,2,Wireless Earbuds Pro,Electronics,149.99,12-10-2024
445,39,Language Learning Set,Books & Media,129.99,12-05-2024
445,5,Bluetooth Speaker,Electronics,79.99,12-01-2024
445,14,Casual T-Shirt,Clothing,19.99,11-28-2024
445,17,Protein Bar Pack,Food & Beverages,24.99,11-25-2024
446,2,Wireless Earbuds Pro,Electronics,149.99,12-31-2024
446,38,Digital Magazine Sub,Books & Media,49.99,12-28-2024
446,36,Bestseller Novel,Books & Media,24.99,12-25-2024
446,58,Music Streaming Sub,Digital Products,9.99,12-20-2024
446,5,Bluetooth Speaker,Electronics,79.99,12-15-2024
446,14,Casual T-Shirt,Clothing,19.99,12-10-2024
446,16,Organic Coffee Beans,Food & Beverages,14.99,12-08-2024
446,48,Stationery Set,Office Supplies,24.99,12-05-2024
446,57,Photo Editing App,Digital Products,29.99,12-01-2024
446,40,Audiobook Bundle,Books & Media,59.99,11-28-2024
447,2,Wireless Earbuds Pro,Electronics,149.99,12-31-2024
447,5,Bluetooth Speaker,Electronics,79.99,12-28-2024
447,58,Music Streaming Sub,Digital Products,9.99,12-25-2024
447,14,Casual T-Shirt,Clothing,19.99,12-20-2024
447,13,Athletic Shoes,Clothing,89.99,12-15-2024
447,60,Cloud Storage Plan,Digital Products,19.99,12-10-2024
447,5,Bluetooth Speaker,Electronics,79.99,12-05-2024
447,17,Protein Bar Pack,Food & Beverages,24.99,12-01-2024
447,58,Music Streaming Sub,Digital Products,9.99,11-25-2024
447,14,Casual T-Shirt,Clothing,19.99,11-20-2024
448,58,Music Streaming Sub,Digital Products,9.99,12-31-2024
448,2,Wireless Earbuds Pro,Electronics,149.99,12-28-2024
448,26,Yoga Mat Pro,Sports & Outdoors,39.99,12-25-2024
448,13,Athletic Shoes,Clothing,89.99,12-20-2024
448,5,Bluetooth Speaker,Electronics,79.99,12-15-2024
448,14,Casual T-Shirt,Clothing,19.99,12-10-2024
448,28,Fitness Tracker,Sports & Outdoors,79.99,12-05-2024
448,17,Protein Bar Pack,Food & Beverages,24.99,12-01-2024
448,35,Skincare Bundle,Beauty & Personal Care,79.99,11-28-2024
448,18,Sparkling Water Pack,Food & Beverages,12.99,11-25-2024
449,58,Music Streaming Sub,Digital Products,9.99,12-31-2024
449,2,Wireless Earbuds Pro,Electronics,149.99,12-28-2024
449,5,Bluetooth Speaker,Electronics,79.99,12-25-2024
449,14,Casual T-Shirt,Clothing,19.99,12-20-2024
449,59,Video Streaming Sub,Digital Products,14.99,12-15-2024
449,13,Athletic Shoes,Clothing,89.99,12-10-2024
449,60,Cloud Storage Plan,Digital Products,19.99,12-05-2024
449,38,Digital Magazine Sub,Books & Media,49.99,12-01-2024
449,18,Sparkling Water Pack,Food & Beverages,12.99,11-28-2024
449,32,Hair Dryer Pro,Beauty & Personal Care,89.99,11-25-2024
450,2,Wireless Earbuds Pro,Electronics,149.99,12-31-2024
450,57,Photo Editing App,Digital Products,29.99,12-30-2024
450,60,Cloud Storage Plan,Digital Products,19.99,12-28-2024
450,5,Bluetooth Speaker,Electronics,79.99,12-25-2024
450,38,Digital Magazine Sub,Books & Media,49.99,12-20-2024
450,14,Casual T-Shirt,Clothing,19.99,12-15-2024
450,58,Music Streaming Sub,Digital Products,9.99,12-10-2024
450,13,Athletic Shoes,Clothing,89.99,12-05-2024
450,59,Video Streaming Sub,Digital Products,14.99,12-01-2024
450,49,Wireless Mouse,Office Supplies,39.99,11-28-2024
451,30,Dumbbells Set,Sports & Outdoors,149.99,12-31-2024
451,26,Yoga Mat Pro,Sports & Outdoors,39.99,12-28-2024
451,28,Fitness Tracker,Sports & Outdoors,79.99,12-25-2024
451,5,Bluetooth Speaker,Electronics,79.99,12-20-2024
451,26,Yoga Mat Pro,Sports & Outdoors,39.99,12-15-2024
451,17,Protein Bar Pack,Food & Beverages,24.99,12-10-2024
451,47,Desk Lamp,Office Supplies,49.99,12-05-2024
451,13,Athletic Shoes,Clothing,89.99,12-01-2024
451,26,Yoga Mat Pro,Sports & Outdoors,39.99,11-28-2024
451,14,Casual T-Shirt,Clothing,19.99,11-25-2024
451,17,Protein Bar Pack,Food & Beverages,24.99,11-20-2024
451,30,Dumbbells Set,Sports & Outdoors,149.99,11-15-2024
451,26,Yoga Mat Pro,Sports & Outdoors,39.99,11-10-2024
451,18,Sparkling Water Pack,Food & Beverages,12.99,11-05-2024
451,13,Athletic Shoes,Clothing,89.99,11-01-2024
452,7,Air Fryer XL,Home & Kitchen,159.99,12-31-2024
452,37,Cookbook Collection,Books & Media,39.99,12-28-2024
452,38,Digital Magazine Sub,Books & Media,49.99,12-25-2024
452,9,Blender Pro,Home & Kitchen,89.99,12-20-2024
452,60,Cloud Storage Plan,Digital Products,19.99,12-15-2024
452,48,Stationery Set,Office Supplies,24.99,12-10-2024
452,19,Gourmet Chocolate Box,Food & Beverages,29.99,12-05-2024
452,46,Ergonomic Chair,Office Supplies,299.99,12-01-2024
452,57,Photo Editing App,Digital Products,29.99,11-28-2024
452,6,Coffee Maker Deluxe,Home & Kitchen,129.99,11-25-2024
453,51,Garden Tool Set,Garden & Outdoor,79.99,12-31-2024
453,52,Plant Seeds Bundle,Garden & Outdoor,24.99,12-28-2024
453,37,Cookbook Collection,Books & Media,39.99,12-25-2024
453,16,Organic Coffee Beans,Food & Beverages,14.99,12-22-2024
453,9,Blender Pro,Home & Kitchen,89.99,12-20-2024
453,54,Solar Garden Lights,Garden & Outdoor,39.99,12-15-2024
453,52,Plant Seeds Bundle,Garden & Outdoor,24.99,12-10-2024
453,18,Sparkling Water Pack,Food & Beverages,12.99,12-08-2024
453,60,Cloud Storage Plan,Digital Products,19.99,12-05-2024
453,26,Yoga Mat Pro,Sports & Outdoors,39.99,12-01-2024
454,4,Gaming Console X1,Electronics,499.99,12-31-2024
454,46,Ergonomic Chair,Office Supplies,299.99,12-30-2024
454,49,Wireless Mouse,Office Supplies,39.99,12-28-2024
454,50,Laptop Stand,Office Supplies,59.99,12-25-2024
454,2,Wireless Earbuds Pro,Electronics,149.99,12-20-2024
454,58,Music Streaming Sub,Digital Products,9.99,12-15-2024
454,17,Protein Bar Pack,Food & Beverages,24.99,12-10-2024
454,18,Sparkling Water Pack,Food & Beverages,12.99,12-05-2024
454,59,Video Streaming Sub,Digital Products,14.99,12-01-2024
454,60,Cloud Storage Plan,Digital Products,19.99,11-30-2024
455,49,Wireless Mouse,Office Supplies,39.99,12-31-2024
455,3,Smart Home Hub,Electronics,89.99,12-29-2024
455,47,Desk Lamp,Office Supplies,49.99,12-27-2024
455,57,Photo Editing App,Digital Products,29.99,12-25-2024
455,60,Cloud Storage Plan,Digital Products,19.99,12-23-2024
455,50,Laptop Stand,Office Supplies,59.99,12-20-2024
455,5,Bluetooth Speaker,Electronics,79.99,12-18-2024
455,39,Language Learning Set,Books & Media,129.99,12-15-2024
455,48,Stationery Set,Office Supplies,24.99,12-12-2024
455,28,Fitness Tracker,Sports & Outdoors,79.99,12-10-2024
455,56,Antivirus Software,Digital Products,49.99,12-08-2024
455,37,Cookbook Collection,Books & Media,39.99,12-05-2024
455,54,Solar Garden Lights,Garden & Outdoor,39.99,12-03-2024
455,51,Garden Tool Set,Garden & Outdoor,79.99,12-01-2024
455,46,Ergonomic Chair,Office Supplies,299.99,11-30-2024
456,43,Pet Grooming Kit,Pet Supplies,39.99,12-31-2024
456,42,Premium Pet Food,Pet Supplies,54.99,12-28-2024
456,45,Pet Carrier,Pet Supplies,69.99,12-25-2024
456,8,Robot Vacuum,Home & Kitchen,299.99,12-20-2024
456,43,Pet Grooming Kit,Pet Supplies,39.99,12-15-2024
456,44,Pet Toys Bundle,Pet Supplies,29.99,12-10-2024
456,28,Fitness Tracker,Sports & Outdoors,79.99,12-05-2024
456,41,Pet Bed Deluxe,Pet Supplies,49.99,12-01-2024
456,60,Cloud Storage Plan,Digital Products,19.99,11-28-2024
456,43,Pet Grooming Kit,Pet Supplies,39.99,11-25-2024
456,31,Face Cream,Beauty & Personal Care,29.99,11-20-2024
456,42,Premium Pet Food,Pet Supplies,54.99,11-15-2024
457,9,Blender Pro,Home & Kitchen,89.99,12-31-2024
457,37,Cookbook Collection,Books & Media,39.99,12-28-2024
457,7,Air Fryer XL,Home & Kitchen,159.99,12-25-2024
457,60,Cloud Storage Plan,Digital Products,19.99,12-20-2024
457,57,Photo Editing App,Digital Products,29.99,12-18-2024
457,16,Organic Coffee Beans,Food & Beverages,14.99,12-15-2024
457,48,Stationery Set,Office Supplies,24.99,12-12-2024
457,19,Gourmet Chocolate Box,Food & Beverages,29.99,12-10-2024
457,6,Coffee Maker Deluxe,Home & Kitchen,129.99,12-08-2024
457,39,Language Learning Set,Books & Media,129.99,12-05-2024
457,52,Plant Seeds Bundle,Garden & Outdoor,24.99,12-03-2024
457,10,Toaster Oven,Home & Kitchen,69.99,12-01-2024
458,28,Fitness Tracker,Sports & Outdoors,79.99,12-31-2024
458,13,Athletic Shoes,Clothing,89.99,12-28-2024
458,17,Protein Bar Pack,Food & Beverages,24.99,12-25-2024
458,2,Wireless Earbuds Pro,Electronics,149.99,12-20-2024
458,18,Sparkling Water Pack,Food & Beverages,12.99,12-15-2024
458,31,Face Cream,Beauty & Personal Care,29.99,12-10-2024
458,17,Protein Bar Pack,Food & Beverages,24.99,12-05-2024
458,60,Cloud Storage Plan,Digital Products,19.99,12-01-2024
458,26,Yoga Mat Pro,Sports & Outdoors,39.99,11-28-2024
458,18,Sparkling Water Pack,Food & Beverages,12.99,11-25-2024
458,33,Electric Toothbrush,Beauty & Personal Care,69.99,11-20-2024
458,17,Protein Bar Pack,Food & Beverages,24.99,11-15-2024
459,57,Photo Editing App,Digital Products,29.99,12-31-2024
459,60,Cloud Storage Plan,Digital Products,19.99,12-30-2024
459,49,Wireless Mouse,Office Supplies,39.99,12-28-2024
459,50,Laptop Stand,Office Supplies,59.99,12-25-2024
459,46,Ergonomic Chair,Office Supplies,299.99,12-20-2024
459,1,4K Smart TV 55-inch,Electronics,699.99,12-15-2024
459,57,Photo Editing App,Digital Products,29.99,12-01-2024
459,60,Cloud Storage Plan,Digital Products,19.99,11-30-2024
459,2,Wireless Earbuds Pro,Electronics,149.99,11-25-2024
459,47,Desk Lamp,Office Supplies,49.99,11-20-2024
460,1,4K Smart TV 55-inch,Electronics,699.99,12-30-2024
460,9,Blender Pro,Home & Kitchen,89.99,12-28-2024
460,57,Photo Editing App,Digital Products,29.99,12-25-2024
460,37,Cookbook Collection,Books & Media,39.99,12-20-2024
460,16,Organic Coffee Beans,Food & Beverages,14.99,12-15-2024
460,47,Desk Lamp,Office Supplies,49.99,12-10-2024
460,60,Cloud Storage Plan,Digital Products,19.99,12-05-2024
460,7,Air Fryer XL,Home & Kitchen,159.99,12-01-2024
460,34,Makeup Set,Beauty & Personal Care,99.99,11-28-2024
460,59,Video Streaming Sub,Digital Products,14.99,11-25-2024
461,37,Cookbook Collection,Books & Media,39.99,12-31-2024
461,43,Pet Grooming Kit,Pet Supplies,39.99,12-28-2024
461,48,Stationery Set,Office Supplies,24.99,12-25-2024
461,39,Language Learning Set,Books & Media,129.99,12-20-2024
461,51,Garden Tool Set,Garden & Outdoor,79.99,12-15-2024
461,36,Bestseller Novel,Books & Media,24.99,12-10-2024
461,47,Desk Lamp,Office Supplies,49.99,12-05-2024
461,38,Digital Magazine Sub,Books & Media,49.99,12-01-2024
461,40,Audiobook Bundle,Books & Media,59.99,11-28-2024
461,16,Organic Coffee Beans,Food & Beverages,14.99,11-25-2024
462,48,Stationery Set,Office Supplies,24.99,12-31-2024
462,37,Cookbook Collection,Books & Media,39.99,12-28-2024
462,48,Stationery Set,Office Supplies,24.99,12-20-2024
462,57,Photo Editing App,Digital Products,29.99,12-15-2024
462,48,Stationery Set,Office Supplies,24.99,12-10-2024
462,47,Desk Lamp,Office Supplies,49.99,12-05-2024
462,48,Stationery Set,Office Supplies,24.99,11-30-2024
462,39,Language Learning Set,Books & Media,129.99,11-25-2024
462,48,Stationery Set,Office Supplies,24.99,11-20-2024
462,60,Cloud Storage Plan,Digital Products,19.99,11-15-2024
463,60,Cloud Storage Plan,Digital Products,19.99,12-31-2024
463,49,Wireless Mouse,Office Supplies,39.99,12-28-2024
463,46,Ergonomic Chair,Office Supplies,299.99,12-25-2024
463,21,Diapers Bundle,Baby Care,49.99,12-20-2024
463,50,Laptop Stand,Office Supplies,59.99,12-15-2024
463,25,Baby Clothes Set,Baby Care,39.99,12-10-2024
463,3,Smart Home Hub,Electronics,89.99,12-05-2024
463,21,Diapers Bundle,Baby Care,49.99,12-01-2024
463,57,Photo Editing App,Digital Products,29.99,11-28-2024
463,47,Desk Lamp,Office Supplies,49.99,11-25-2024
463,16,Organic Coffee Beans,Food & Beverages,14.99,11-20-2024
463,21,Diapers Bundle,Baby Care,49.99,11-15-2024
463,39,Language Learning Set,Books & Media,129.99,11-10-2024
463,6,Coffee Maker Deluxe,Home & Kitchen,129.99,11-05-2024
463,21,Diapers Bundle,Baby Care,49.99,11-01-2024
464,57,Photo Editing App,Digital Products,29.99,12-31-2024
464,2,Wireless Earbuds Pro,Electronics,149.99,12-28-2024
464,60,Cloud Storage Plan,Digital Products,19.99,12-25-2024
464,5,Bluetooth Speaker,Electronics,79.99,12-20-2024
464,28,Fitness Tracker,Sports & Outdoors,79.99,12-15-2024
464,13,Athletic Shoes,Clothing,89.99,12-10-2024
464,57,Photo Editing App,Digital Products,29.99,12-05-2024
464,35,Skincare Bundle,Beauty & Personal Care,79.99,12-01-2024
464,31,Face Cream,Beauty & Personal Care,29.99,11-28-2024
464,18,Sparkling Water Pack,Food & Beverages,12.99,11-25-2024
465,27,Camping Tent,Sports & Outdoors,199.99,12-31-2024
465,12,Winter Jacket,Clothing,129.99,12-28-2024
465,51,Garden Tool Set,Garden & Outdoor,79.99,12-25-2024
